chapter_key,berendes_teitok_id,berendes_term,dmm_id,source_id,desmoulins_page,desmoulins_chapter,desmoulins_term,laguna_page,laguna_chapter,laguna_title,laguna_scan_id,laguna_book,wechel_page,wechel_chapter,wechel_title,wechel_scan_id,wechel_book,ruel_page_scan,ruel_folio,ruel_chapter,ruel_title_latin,ruel_title_vernacular,ruel_book,lusitanus_page,lusitanus_chapter,lusitanus_title,barbaro_page,barbaro_chapter,barbaro_term,barbaro_book,matthiolo_book,matthiolo_chapter,matthiolo_greek,matthiolo_latin,gunther_chapter,gunther_division,gunther_term,wellmann_id,wellmann_book,wellmann_chapter,wellmann_greek_lemma,beck_greek_lemma,beck_latin_lemma
5.95,e-871,Gewaschenes Blei,DMM5081,DMM50951; it869,711,Chap. LV,Du plomb lavé.,532,Cap LIIII,Del plomo lauado,544,Libro quinto,359,Cap. XCV,De Plumbi lotura,393,Liber quintus,279,129r,Cap LXXXVI,De plumbo eloto,De plumbo eloto,Liber quintus,482,Enarratio 54,"De lotura plumbi, et eloto plumbo",146,0,Plumbum elutum,DCCCCXXXI,,5.55,Μόλιβδος πεπλυμένος,PLUMBUM ELOTUM,5.95,div-793,MOLUBDOS PEPLUMENOS,w-750,5,81,πεπλυμένος μόλυβδος,πεπλυμένος μόλυβδος,Washed lead
5.96,e-872,Gebranntes Blei,,DMM50961; it870,711,Chap. LVI,Du plomb brulé.,532,Cap LV,Del plomo quemado,544,Libro quinto,360,Cap. XCVI,De Plumbo usto,394,Liber quintus,280,0v,Cap LXXXVII,De plumbo vito,De plumbo vito,Liber quintus,482,Enarratio 55,"De coctura plumbi, et cremato plumbo",146,0,Plumbum syncerum,DCCCCXXXII,,5.56,Μόλιβδος κεκαυμένος,PLUMBUM USTUM,5.96,div-794,MOLUBDOS KEKAUMENOS,,,,,,
5.97,e-873,Bleischlacke,DMM5082,DMM50971; it871,711,Chap. LVII,De l'ecume de plomb.,532,Cap LVI,De la escoria del plomo,544,Libro quinto,360,Cap. XCVII,De Scoria plumbi,394,Liber quintus,280,0v,Cap LXXXVIII,De recremento plumbi,De recremento plumbi,Liber quintus,,Enarratio 56,De scoria sive recremento plumbi,146,0,Scoria plumbi,DCCCCXXXIII,,5.57,Σκωρία μολίβδου,RECREMENTUM PLUMBI,5.97,div-795,SKORIA MOLUBDOU,w-751,5,82,σκωρία μολύβδου,σκωρία μολύβδου,Lead dross
5.98,e-874,Bleistein,DMM5083,DMM50981; it872,711,Chap. LVIII,De la pierre plombiere.,533,Cap LVII,De la piedra molibdoide o plomera,545,Libro quinto,361,Cap. XCVIII,De Lapide plumbario,395,Liber quintus,280,0v,Cap LXXXIX,De molibdoide lapide,De molibdoide lapide,Liber quintus,483,Enarratio 57,De lapide plumbario,146,0,Lapis plumbris,DCCCCXXXIIII,,5.58,Μολιβδοειδής,MOLYBDOIDES SIVE LAPIS PLUMBARIUS,5.98,div-796,MOLUBDOEIDES LITHOS,w-752,5,83,ὁ μολυβδοειδὴς λίθος,ὁ μολυβδοειδὴς λίθος,Leadstone
5.99,e-875,Stimmi,DMM5084,DMM50991; it873,712,Chap. LIX,De l'antimoine.,533,Cap LVIII,Del stibio,545,Libro quinto,361,Cap. XCIX,De Stibio,395,Liber quintus,280,0v,Cap XC,De stibio,De stibio,Liber quintus,484,Enarratio 58,De stimmio,146,0,Stimmi,DCCCCXXXV,,5.59,Στίμμι,STIBIUM,5.99,div-797,STIMMI,w-753,5,84,στίβι,στίβι,Antimony
NONE,,,,DMM40152; NONE,,,,386,cap XVIII,Del Sarxiphago,398,Libro quarto,,,,,,,,,,,,,,,,,,,,4.15,Σαρξίφραγον,SAXIFRAGA,,,,,,,,,
1.100,e-107,Pissasphalt,,DMM11001; it101,89,Chap. LXXXIIII,Du pissasphalte.,61,Cap LXXX,Del Pissasphalto,71,Libro primero,54,Cap. C,De Pissasphalto,88,Liber primus,57,18r,Cap XCVIII,De Pissasphalto,De pissasphalto,Liber primus,87,Enarratio 90,"De pissasphalto (pissasphaltus, bitumen)",20,0,Pissasphalton,CIIII,,1.84,Πισσάσφαλτος,PISSASPHALTUM,,,,,,,,,
1.101,e-108,Naphtha,,DMM11011; it102,89,Chap. LXXXV,De naphtha.,61,Cap LXXXI,Del Betun Ilamado Naphta,71,Libro primero,54,Cap. CI,De Naphtha,88,Liber primus,57,18r,Cap XCIX,De Naphtha,De naphtha,Liber primus,89,Enarratio 91,"De naphta (naphta, oleum petroleum, oleum saxi)",20,0,Naphthe,CV,,1.85,Νάφθα,NAPHTHA,,,,,,,,,
1.102,e-109,Cypresse,DMM1074,DMM11021; it103,92,Chap. LXXXVI,Du cypres.,61,Cap LXXXII,Del Cypres,73,Libro primero,54,Cap. CII,De Cupresso,88,Liber primus,57,18r,Cap C,De Cupresso,De cupresso,Liber primus,89,Enarratio 92,"De cupresso (cyparissus, cupressus / cypres)",21,9,Cupressus,CVI,,1.86,Κυπάρισσος,CUPRESSUS,1.102,div-85,KUPARISSOS,w-74,1,74,κυπάρισσος,κυπάρισσος,Cypress
1.103,e-110,Wachholder,DMM1075,DMM11031; it104,93,Chap. LXXXVII,Du genevrier.,62,Cap LXXXIII,Del Enebro,74,Libro primero,55,Cap. CIII,De Iunipero,89,Liber primus,58,0v,Cap CI,De Junipero parua,De junipero parua,Liber primus,90,Enarratio 93,De iunipero (iuniperus / du genefvre),21,9,Iuniperus,CVII,,1.87,Ἀρκευθίς,IUNIPERUS,1.103,div-86,ARKEOTHOS MEGALE,w-75,1,75,ἄρκευθος,ἄρκευθος,Juniper
1.104,e-111,Sadebaum,DMM1076,DMM11041; it105,94,Chap. LXXXVIII,Du savinier.,62,Cap LXXXIIII,De la sabina,74,Libro primero,55,Cap. CIIII,De Sabina,89,Liber primus,58,0v,Cap CIII,De Haerba Sabina,De haerba sabina,Liber primus,94,Enarratio 94,"De sabina (brathy, sabina, savina / du savier)",21,9,Sabina,CIX,,1.88,Βράθυ{ς},SABINA,1.104,div-87,BRATHUS,w-76,1,76,βράθυ,βράθυ,Savin
1.105,e-112,Ceder,DMM1077,DMM11051; it106,96,Chap. LXXXIX,Du cedre.,63,Cap LXXXV,Del Cedro,75,Libro primero,56,Cap. CV,De Cedro,90,Liber primus,58,0v,Cap CIIII,De cedro,De cedro,Liber primus,94,Enarratio 95,De cedro (cedrus),21,9,Cedrus,CX,,1.89,Κέδρος,CEDRUS,1.105,div-88,KEDROS,w-77,1,77,κέδρος,κέδρος,Cedar
1.106,e-113,Lorbeer,DMM1078,DMM11061; it107,99,Chap. XC,Du laurier.,64,Cap LXXXVI,Del Laurel,76,Libro primero,57,Cap. CVI,De Lauro,91,Liber primus,59,19r,Cap CVII,De Lauro,De lauro,Liber primus,94,Enarratio 96,De lauro arbore (laurus / laurier),22,0,Laurus,CXIII,,1.90,Δάφνη,LAURUS,1.106,div-89,DAPHNE,w-78,1,78,δάφνη,δάφνη,Sweet bay
1.107,e-114,Platane,DMM1079,DMM11071; it108,100,Chap. XCI,Du plane.,65,Cap LXXXVII,Del Platano,77,Libro primero,58,Cap. CVII,De Platano,92,Liber primus,60,0v,Cap CIX,De platano,De platano,Liber primus,94,Enarratio 97,De platano (platanus),23,10,Platanus,CXV,,1.91,Πλάτανος,PLATANUS,1.107,div-90,PLATANOS,w-79,1,79,πλάτανος,πλάτανος,Plane
1.108,e-115,Manna-Esche,DMM1080,DMM11081; it109,101,Chap. XCII,Du fresne.,66,Cap LXXXVIII,Del fresno,78,Libro primero,58,Cap. CVIII,De Fraxino,92,Liber primus,60,0v,Cap CX,De fraxino,De fraxino,Liber primus,95,Enarratio 98,De fraxino (fraxinus / fraisne),23,10,Fraxinus,CXVI,,1.92,Μελία,FRAXINUS,1.108,div-91,MELIA,w-80,1,80,μελία,μελία,Manna ash
1.109,e-116,Weisspappel,DMM1081,DMM11091; it110,102,Chap. XCIII,Du peuplier blanc et noir.,67,Cap LXXXIX,Del populo blanco,79,Libro primero,58,Cap. CIX,De Populo alba,92,Liber primus,60,0v,Cap CXI,De populo alba,De populo alba,Liber primus,96,Enarratio centesima,De populo alba (populus alba / trambula). Populus nigra (nigra populus / du tremble peuplier),23,10,Populus,CXVII,,1.93,Λεύκη καὶ Αἴγειρος,POPULUS ALBA ET NIGRA,1.109,div-92,LEUKE,w-81,1,81,λεύκη,λεύκη,White poplar
1.110,e-117,Schwarzpappel,DMM1083,DMM11101; it111,102,Chap. XCIII,Du peuplier blanc et noir.,67,Cap XC,Del populo negro,79,Libro primero,59,Cap. CXIII,De Populo nigra,93,Liber primus,61,20r,Cap CXV,De populo nigra,De populo nigra,Liber primus,96,Enarratio centesima,De populo alba (populus alba / trambula). Populus nigra (nigra populus / du tremble peuplier),24,0,Populus nigra,CXIX,,,Περὶ Αὶγείον,,1.110,,,w-83,1,83,αἴγειρος,αἴγειρος,Black poplar
1.111,e-118,Makir,DMM1082,DMM11111; it112,106,Chap. XCIIII,Du macer.,69,Cap XCI,Del Macer,81,Libro primero,58,Cap. CX,De Macere,92,Liber primus,60,0v,Cap CXII,De macere,De macere,Liber primus,98,Enarratio 101,"De macere (macer, macis, cortex nucis moschatae)",24,0,Macir,CXVIII,,1.94,Μάκερ,MACER,1.111,div-93,PTELEA,w-82,1,82,μάκιρ,μάκιρ,Mace
1.112,e-119,Ulme,DMM1084,DMM11121; it113,107,Chap. XCV,De l'orme.,69,cap XCII,Del Olmo,81,Libro primero,59,Cap. CXI,De Ulmo,93,Liber primus,60,0v,Cap CXIII,De ulmo,De ulmo,Liber primus,99,Enarratio 102,De ulmo (ulmus / ulmo),24,0,Ulmus,CXX,,1.95,Πτελέα,ULMUS,1.112,div-94,SAPROTES XYLON,w-84,1,84,πτελέα,πτελέα,Elm
1.113,e-120,F?ule des Holzes,,DMM11131; it114,108,Chap. XCVI,De la vermoulure du bois.,69,Cap XCIII,De la carcoma de los Maderos,81,Libro primero,59,Cap. CXII,De Lignorum carie,93,Liber primus,60,0v,Cap CXIIII,De lignorum marcore,De lignorum marcore,Liber primus,100,Enarratio 103,De lignorum carie (lignorum caries),24,0,Caries lignorum,CXXI,,1.96,Σαπρότης ξύλων,LIGNORUM MARCOR,1.113,div-95,AIGEIROS,,,,,,
1.114,e-121,Rohr,DMM1085,DMM11141; it115,109,Chap. XCVII,Du roseau.,70,Cap XCIIII,De la Cana,82,Libro primero,59,Cap. CXIIII,De Harundine,93,Liber primus,61,20r,Cap CXVI,De Harundine,De harundine,Liber primus,100,Enarratio 104,"De harundine (calamus, barundo / canne)",24,0,Harundo,CXXII,,1.97,Κάλαμος,HARUNDO,1.114,div-96,KALAMOS NASTOS,w-85,1,85,κάλαμος,κάλαμος,Reed
1.115,e-122,Papyrus,DMM1086,DMM11151; it116,110,Chap. XCVIII,Du papier.,71,Cap XCV,Del papyro,83,Libro primero,60,Cap. CXV,De Papyro,94,Liber primus,61,20r,Cap CXVII,De papyro,De papyro,Liber primus,102,Enarratio 105,De papyro (papyrus),26,0,Papyrus,CXXIII,,1.98,Πάπυρος,PAPYRUS,1.115,div-97,PAPUROS,w-86,1,86,πάπυρος,πάπυρος,Papyrus
1.116,e-123,Tamariske,DMM1087,DMM11161; it117,110,Chap. XCIX,Du tamaris.,71,Cap XCVI,Del Tamarisco,83,Libro primero,60,Cap. CXVI,De Myrica sev tamarice,94,Liber primus,61,20r,Cap CXVIII,De myrica,De myrica,Liber primus,102,Enarratio 106,"De tamarice (myrice, tamarix, tamariscus / bruiere)",26,0,Myrice,CXXIIII,,1.99,Μυρίκη,MYRICA,1.116,div-98,MURIKE,w-87,1,87,μυρίκη,μυρίκη,Tamarisk
1.117,e-124,Heide,DMM1088,DMM11171; it118,111,Chap. C,De la bruyere.,72,Cap XCVII,De la Erica,84,Libro primero,61,Cap. CXVII,De Erica,95,Liber primus,62,0v,Cap CXIX,de erica,De erica,Liber primus,103,Enarratio 107,"De erica (erice, erica / briere)",26,0,Erice,CXXV,,1.100,Ἐρείκη,ERICA,1.117,div-99,EREIKA,w-88,1,88,ἐρείκη,ἐρείκη,Tree heath
1.118,e-125,Akakalis,DMM1089,DMM11181; it119,112,Chap. CI,De acacalis.,73,Cap XCVIX,Del Acacalis,85,Libro primero,61,Cap. CXVIII,De Acacalide,95,Liber primus,62,0v,Cap CXX,De acacalide,De acacalide,Liber primus,104,Enarratio 108,De acacali (acacalis),26,0,Acacalis,CXXVI,,1.101,Ἀκακαλίς,ACACALIS,1.118,div-100,AKAKALIS,w-89,1,89,ἀκακαλλίς,ἀκακαλλίς,Acacallis
1.119,e-126,Wegdorn,DMM1090,DMM11191; it120,113,Chap. CII,Du rhamne.,72,Cap XCVIII,Del Ramno,84,Libro primero,61,Cap. CXIX,De Rhamno,95,Liber primus,62,0v,Cap CXXI,De Rhamno,De rhamno,Liber primus,104,Enarratio 109,De rhamno (rhamnus),27,14,Rhamnus,CXXVII,,1.102,Ῥάμνος,RHAMNUS,1.119,div-101,RAMNOS TRISSUS,w-90,1,90,ῥάμνος,ῥάμνος,Boxthorn
1.120,e-127,Melde,DMM1091,DMM11201; it121,114,Chap. CIII,Du halime.,73,Cap C,Del Halimo,85,Libro primero,62,Cap. CXX,De Halimo,96,Liber primus,62,0v,Cap CXXII,De Halimo,De halimo,Liber primus,105,Enarratio 110,De halimo (halimus / blanceputa),27,14,Halimon,CXXVIII,,1.103,Ἅλιμος,HALIMUS,1.120,div-102,ALIMOS,w-91,1,91,ἅλιμον,ἅλιμον,Tree purslane
1.121,e-128,Paliuros,DMM1092,DMM11211; it122,115,Chap. CIIII,Du paliure.,74,Cap CI,Del Paliuro,86,Libro primero,62,Cap. CXXI,De Paliuro,96,Liber primus,62,0v,Cap CXXIII,De Paliuro,De paliuro,Liber primus,106,Enarratio 111,De paliuro (paliurus),27,14,Paliurus,CXXIX,,1.104,Παλίουρος,PALIURUS,1.121,div-103,PALIOUROS,w-92,1,92,παλίουρος,παλίουρος,Christ’s-thorn
1.122,e-129,Oxyankantha,DMM1093,DMM11221; it123,116,Chap. CV,De l'aubepin.,75,Cap CII,De la Oxyacanta,87,Libro primero,62,Cap. CXXII,De Acuta spina,96,Liber primus,63,21r,Cap CXXIIII,De Acuta spina,De acuta spina,Liber primus,107,Enarratio 112,De oxyacantha (oxyacantha),27,14,Oxyacanthos,CXXX,,1.105,Ὀξυάκανθα,ACUTA SPINA,1.122,div-104,OXUAKANTHA,w-93,1,93,ὀξυάκανθα,ὀξυάκανθα,Fiery thorn
1.123,e-130,Kynosbatos,DMM1094,DMM11231; it124,120,Chap. CVI,De la ronce de chien.,76,Cap CIII,De la Carça Perruna,88,Libro primero,63,Cap. CXXIII,De Cynosbato,97,Liber primus,63,21r,Cap CXXV,De Rubo canis,De rubo canis,Liber primus,110,Enarratio 113,"De cynos bato (cynos batos, sentis canis, rubus canis, canirubus / englenteru)",27,14,Cynosbatos,CXXXI,,1.106,Κυνόσβατος,RUBUS CANIS,1.123,div-105,KUNOSBATON,w-94,1,94,κυνόσβατος,κυνόσβατος,White rose
1.124,e-131,Lawsonia,DMM1095,DMM11241; it125,120,Chap. CVII,Du troesne.,77,Cap CIIII,Del Ligustro,89,Libro primero,63,Cap. CXXIIII,De Cypro,97,Liber primus,63,21r,Cap CXXVI,De ligustro,De ligustro,Liber primus,111,Enarratio 114,"De ligustro (cyprus, ligustrum / du troesne)",27,14,Cyprus,CXXXII,,1.107,Κύπρος,LIGUSTRUM,1.124,div-106,KUPROS,w-95,1,95,κύπρος,κύπρος,Henna
1.125,e-132,Phillyrea,DMM1096,DMM11251; it126,122,Chap. CVIII,De la phillyree.,77,Cap CV,De la Philyrea,89,Libro primero,63,Cap. CXXV,De Phillyrea,97,Liber primus,63,21r,Cap CXXVII,De Tilia,De tilia,Liber primus,112,Enarratio 115,"De phillyrea (phillyrea, species ligustri)",28,0,Tilia,CXXXIII,,1.108,Φιλλυρέα,PHILLYREA,1.125,div-107,PHILLUREA,w-96,1,96,φιλύρα,φιλύρα,Lime tree
1.126,e-133,Kistos,DMM1097,DMM11261; it127,123,Chap. CIX,Du cyste.,78,Cap CVI,Del Cisto,90,Libro primero,64,Cap. CXXVI,De Cisto,98,Liber primus,63,21r,Cap CXXVIII,De Cisto,De cisto,Liber primus,113,Enarratio 116,De cisto (cistus),28,0,Cistus,CXXXIIII,,1.109,Κίστος,CISTUS,1.126,div-108,KUSTOS ARREN,w-97,1,97,κισθός,κισθός,Rock rose
1.127,e-134,Hypokistis,,DMM11271; it128,124,Chap. CIX,Du cyste.,79,Cap CVII,De la Hypocistide,91,Libro primero,64,Cap. CXXVII,De Hypocistide,98,Liber primus,64,0v,Cap CXXIX,De Hypocistide,De hypocistide,Liber primus,113,Enarratio 117,"De hypocistide (hypocistis, cytinus, barba hircina)",28,0,Hypocistis,CXXXV,,,Περἰ Υποκιστίδος,,1.127,div-109,UPOKUSTIS,,,,,,
1.128,e-135,Ladanum,,DMM11281; it129,125,Chap. CX,"Du lede, et ladane.",80,Cap CVIII,Del Ladano,92,Libro primero,64,Cap. CXXVIII,De Ladano,98,Liber primus,64,0v,Cap CXXX,De Ladano,De ladano,Liber primus,114,Enarratio 118,"De ladano (ladon, ladaniferus frutex)",28,0,Cistos alia,CXXXVI,,1.110,Λάδανον,LADANUM,1.128,div-110,LADANON,,,,,,
1.129,e-136,Ebenholz,DMM1098,DMM11291; it130,126,Chap. CXI,De l'ebene.,81,Cap CIX,Del Ebano,93,Libro primero,65,Cap. CXXIX,De Ebeno,99,Liber primus,64,0v,Cap CXXXI,De hebeno,De hebeno,Liber primus,115,Enarratio 119,"De ebeno (ebenus). Secunda species ebeni (lignum guaiacum, lignum indicum, lignum sanctum, lignum morbi gallici / lin saint)",28,0,Ebenus,CXXXVII,,1.111,Ἔβενος,EBENUS,1.129,div-111,EBENOS,w-98,1,98,ἔβενος,ἔβενος,Ebony
1.130,e-137,Rosen,DMM1099,DMM11301; it131,129,Chap. CXII,De la rose.,83,Cap CX,De la Rosa,95,Libro primero,66,Cap. CXXX,De Rosa,100,Liber primus,65,22r,Cap CXXXII,De rosa,De rosa,Liber primus,119,Enarratio 120,De rosis (rosa),28,0,Rosa,CXXXVIII,,1.112,Ῥόδον,ROSA,1.130,div-112,RHODON,w-99,1,99,ῥόδα,ῥόδα,Roses
1.131,e-138,Rosenpastillen,,DMM11311; it132,129,Chap. CXIII,Des trocisques des roses.,84,Cap CXI,De las Pastillas de Rosas,96,Libro primero,66,Cap. CXXXI,De Roseis pastillis,100,Liber primus,65,22r,Cap CXXXIII,De roseis pastillis,De roseis pastillis,Liber primus,122,Enarratio 121,"De roseis pastillis (rosei pastilli, trochisci e rosis)",29,13,Rhodides,CXXXIX,,1.113,Ῥοδίδες,ROSEI PASTILLI,1.131,div-113,RHODIDES,,,,,,
1.132,e-139,Lykion,DMM1100,DMM11321; it133,131,Chap. CXIIII,Du lycium.,85,Cap CXII,Del Lycio,97,Libro primero,67,Cap. CXXXII,De Lycio,101,Liber primus,65,22r,Cap CXXXIIII,De Lycio,De lycio,Liber primus,122,Enarratio 122,"De lycio (lycium, buxea spina, pixa camhalycij succius)",29,13,Lycium,CXL,,1.114,Λύκιον,LYCIUM,1.132,div-114,LUKION,w-100,1,100,λύκιον,λύκιον,Dyer’s buckthorn
1.133,e-140,Akazie,DMM1010,DMM11331; it134,134,Chap. CXV,De l'acacia.,86,Cap CXIII,De la Acacia,98,Libro primero,68,Cap. CXXXIII,De Acacia,102,Liber primus,66,0v,Cap CXXXV,De acacia,De acacia,Liber primus,123,Enarratio 123,"De acacia (acacia, spina aegyptia, frutex gummi arabici). Huius succi succedaneum (succus sylvestrium prumorum)",29,13,Acacia,CXLI,,1.115,Ἀκακία,ACACIA,1.133,div-115,AKAKIA,w-10; w-101,1,10; 101,ἄσαρον; ἀκακία,ἀκακία,Shittah tree
1.134,e-141,Keuschlammstrauch,DMM1103,DMM11341; it135,135,Chap. CXVI,De agnus castus.,88,Cap CXIIII,Del Agno,100,Libro primero,70,Cap. CXXXV,De Vitice,104,Liber primus,67,23r,Cap CXXXVIII,De Vitice,De vitice,Liber primus,124,Enarratio 125,"De vitice (agnus, agonos, lygus, agnus castus, vitex, piper agreste / agno casto)",30,0,Vitex,CXLIIII,,1.116,Ἄγνος,VITEX,1.135,div-117,AGNOS,w-103,1,103,ἄγνος ἢ λύγος,ἄγνος ἢ λύγος,Chaste tree
1.135,e-142,Weide,DMM1104,DMM11351; it136,137,Chap. CXVII,Du saule.,89,Cap CXV,Del Sauz,101,Libro primero,70,Cap. CXXXVI,De Salice,104,Liber primus,68,0v,Cap CXXXIX,De salice,De salice,Liber primus,125,Enarratio 126,De salice (salix / saulx),30,0,Salix,CXLV,,1.117,Ἰτέα,SALIX,1.136,div-118,ITEA,w-104,1,104,ἰτέα,ἰτέα,Willow
1.136,e-143,Wilder Oelbaum,DMM1105,DMM11361; it137,137,Chap. CXVIII,De l'olivier sauvage.,89,Cap CXVI,"Del Olivo faluage, y domestico",101,Libro primero,71,Cap. CXXXVII,De Oleastro,105,Liber primus,68,0v,Cap CLX,De Sylvestri olea,De sylvestri olea,Liber primus,125,Enarratio 127,"De agresti olea (olea agrestis, oleaster / olive sauvage)",30,0,Olea sylvestris,CXLVI,,1.118,Ἀγριελαία,SYLVESTRIS OLEA,1.137,div-119,AGRIELAIA,w-105,1,105,ἀγριελαία,ἀγριελαία,Wild olive tree
1.137,e-144,Oelbaum,,DMM11371; it138,137,Chap. CXVIII,De l'olivier sauvage.,,,,,,72,Cap. CXXXVIII,De Olea,106,Liber primus,69,24r,Cap CXLI,De colymbadibus oliuis,De colymbadibus oliuis,Liber primus,126,Enarratio 128,"Colymbades, id est salsae et conditae olivae (colymbades, olivae conditae)",31,14,Olea,CXLVII,,,Περἰ Έλαίας,,1.138,div-120,ELAIA,,,,,,
1.138,e-145,In Salzlake eingemachte Oliven,,DMM11381; it139,137,Chap. CXVIII,De l'olivier sauvage.,90,Cap CXVII,"De las Azeytunas saladas, y conseruadas en escaueche a adobo",102,Libro primero,72,Cap. CXXXIX,De Colymbadibus olivis,106,Liber primus,,,,,,,126,Enarratio 128,"Colymbades, id est salsae et conditae olivae (colymbades, olivae conditae)",31,14,Olivae Colymbades,CXLVIII,,,Περἰ κολυμβάδων ἐλαίων,,1.139,div-121,ELAIA KOLUMBADES,,,,,,
1.139,e-146,Oel aus der wilden Olive,,DMM11391; it140,137,Chap. CXVIII,De l'olivier sauvage.,91,Cap CXVIII,Del Azeyte de las Azeytunas saluages,103,Libro primero,72,Cap. CXL,De sylvestris olivae oleo,106,Liber primus,69,24r,Cap CXLII,De oleo sylvestris oliuae,De oleo sylvestris oliuae,Liber primus,126,Enarratio 129,De oleo oleastri,32,0,Oleum sylvestris oleae,CXLIX,,,Περἰ ἐλαίον ἀγρίας ἐλαίας,,,,,,,,,,
1.140,e-147,Oelsatz,,DMM11401; it141,138,Chap. CXX,De la lie des olives.,91,Cap CXIX,De la goma del Olivo Ethiopico,103,Libro primero,69,Cap. CXXXVIII,De Amurca,103,Liber primus,,,,,,,126,Enarratio 129,De oleo oleastri,32,0,Oleum sylvestris oleae,CXLIX,,1.120,Ἀμόργη,AMURCA,,,,,,,,,
1.141,e-148,Thr?ne des ?thiopischen Oelbaumes,,DMM11411; it142,138,Chap. CXIX,De la larme de l'olivier ethiopic.,91,Cap CXX,De l'Almurca de las Azeytunas,103,Libro primero,72,Cap. CXLI,De oleae Aethiopicae lachryma,106,Liber primus,69,24r,Cap CXLIII,De Lachryma aethiopicae oleae,De lachryma aethiopicae oleae,Liber primus,126,Enarratio 130,De aethiopicae oleae lachryma (lachryma oleae aethiopicae),32,0,Oleae Aethiopicae lachryma,CL,,1.119,Δάκρυον αἰθιοπικῆς ἐλαίας,LACRYMA AETHIOPICAE OLEAE,1.141,div-122,DAKRUON ELAIAS AITHIOPIKES,,,,,,
1.142,e-149,Eiche,DMM1106,DMM11421; it143,139,Chap. CXXI,"Du chesne, du gland, du fau, de l'ieuse.",91,Cap CXXI,"Del Roble, de la Bellota, de la Haya, y dela Enzina",103,Libro primero,73,Cap. CXLII,De Quercu,107,Liber primus,69,24r,Cap CXLIIII,De quaercu,De quaercu,Liber primus,127,Enarratio 131,"De quercu (quercus, robur / chesne). Fagus (fagus / faus). Ilex (ilex / hous aut housson)",32,0,Quercus,CLI,,1.121,"Δρῦς, Βάλανος, Φηγὸς, Πρίνος","QUERCUS, GLANS, FAGUS, ILEX",1.142,div-123,DRUS,w-106,1,106,δρῦς,δρῦς,Oak
1.143,e-150,Eicheln,,DMM11431; it144,,Chap. CXXI,"Du chesne, du gland, du fau, de l'ieuse.",,,,,,73,Cap. CXLIII,De Glandibus,107,Liber primus,69,24r,Cap CXLV,De Glande,De glande,Liber primus,128,Enarratio 132,"De castaneis (glans, sardiana glans iovis, castanea)",32,0,Glans,CLII,,,Περἰ βαλάνων,,1.143,div-124,BALANOI,,,,,,
1.144,e-151,Speiseeiche und Ilexeiche,,DMM11441; it145,,Chap. CXXI,"Du chesne, du gland, du fau, de l'ieuse.",,,,,,73,Cap. CXLIIII,De Fago et Ilice,107,Liber primus,70,0v,Cap CXLVI,De fago et ilice,De fago et ilice,Liber primus,128,Enarratio 132,"De castaneis (glans, sardiana glans iovis, castanea)",33,15,Fagus et ilex,CLIII,,,Περἰ Φηγοῡ καἰ Πρίνον,,1.144,div-125,PHEGOS,,,,,,
